"simulationTime[s]","incidentID","districtName","districtSafetyLevel","distanceOfSummonedPatrol[m]"
42612,602e6c9d-6358-4a1b-8cb4-87914f98ce50,Legionów Henryka D¹browskiego,RatherSafe,"1005,0822491321418"
42613,602e6c9d-6358-4a1b-8cb4-87914f98ce50,Legionów Henryka D¹browskiego,RatherSafe,"1005,0822491321418"
42614,03e19164-6e82-4da7-a685-a11f4e6150e6,Krakowska,RatherSafe,"1442,595994534745"
42695,c91d0cee-e601-4f90-b1d5-40f7d8ebbb83,Strusina,Safe,"1547,3085144977056"
42775,4375ddb9-ec6b-4236-9a31-cddb6d26b0ac,Piaskówka,NotSafe,"1601,705757840206"
42853,66f6ff31-acf0-4c07-ba29-4da59a1624dd,Rzêdzin,NotSafe,"2374,133937680639"
43032,41cebed6-f1ff-4c0d-b4aa-5062a9a34af0,Rzêdzin,NotSafe,"1417,0825742225043"
43059,94993325-1a47-425e-a3d1-e0d87e4f755f,Moœcice,RatherSafe,"2780,18109227792"
43242,807e8213-5f42-4378-a8dd-36d60212dd7b,Krakowska,RatherSafe,"1897,4974049181515"
43320,fbee8c82-9d66-42d9-ad56-7d85fb0687ae,Grabówka,NotSafe,"2394,2004716120923"
43680,8857cb2d-0eea-4211-96c0-048ac65c8d62,Chyszów,NotSafe,"1302,3516633705615"
43836,57feff23-5a1b-49e4-b8d3-99164f6664ad,Rzêdzin,NotSafe,"2116,594666902367"
43964,deb515fe-a0b6-4440-a296-d40d437839cb,Legionów Henryka D¹browskiego,RatherSafe,"911,7530824392622"
44043,63075b33-9b3f-4efb-8362-678839f03435,Piaskówka,NotSafe,"1144,3970804488733"
44147,a7ea9f5f-51c8-4b93-96bd-286a989b7d9a,Piaskówka,NotSafe,"893,3394176638922"
44201,beb67beb-0c59-4473-96e1-ec45c3792611,Koszyce,RatherSafe,"476,68241504532114"
44308,b557110d-6ef7-4f21-bb42-784c3f12871d,Moœcice,RatherSafe,"1388,9651844277419"
44701,82632fb5-3700-4a42-af93-0994e5a247a8,Grabówka,NotSafe,"646,4121073725022"
44727,cbd530a2-18fb-4ab1-aa4c-01416aec5aa1,Grabówka,NotSafe,"406,4504379040668"
44754,2c86480f-213b-4be5-b194-faa545822aac,Legionów Henryka D¹browskiego,RatherSafe,"1756,7820101002342"
44860,e37ac56a-81eb-47a9-84e7-41f97a1ed2c8,Zielone,RatherSafe,"2282,6679575360818"
44913,ce249493-f782-410f-8206-002be4bbaf01,Legionów Henryka D¹browskiego,RatherSafe,"254,81801949047622"
45045,42d82835-92db-482c-845e-10081bee660d,Piaskówka,NotSafe,"225,47980182075727"
45100,e22b2b56-06a6-407b-8c11-1c53eb0b032d,Koszyce,RatherSafe,"2121,436184210166"
45128,e817dec1-18a0-410c-a5b9-cf16fb830380,Piaskówka,NotSafe,"885,1091472877328"
45129,e817dec1-18a0-410c-a5b9-cf16fb830380,Piaskówka,NotSafe,"860,1020334195923"
