"simulationTime[s]","incidentID","districtName","districtSafetyLevel","distanceOfSummonedPatrol[m]"
68002,95053947-823e-4e9e-b9d7-10f145777da4,West Garfield Park,RatherSafe,"12941,739051415008"
68084,290a1455-5664-4e4f-a5be-4510b42a8080,Lincoln Square,RatherSafe,"2828,194250786203"
68112,df8e1c8f-e30c-48c1-8625-43c140e0dd74,Rogers Park,RatherSafe,"3275,434005748598"
68145,0a1500fd-91e7-440d-90b8-04cf59b06e7a,Calumet Heights,RatherSafe,"4341,153777251078"
68174,e8cbe7a2-42aa-4fa3-aeb3-e75e5ae92e05,Hermosa,RatherSafe,"3030,5277355466555"
68215,7d31c57a-3611-4cac-950f-ba0fdc393f37,Grand Boulevard,RatherSafe,"3047,5337021547743"
68217,b79bd6f8-d5d8-4296-a310-2fff01c43483,Near South Side,NotSafe,"6725,254167424766"
68256,501f5d19-8212-47a0-8291-cc6ac6c9d859,Douglas,Safe,"8010,092565029861"
68284,7d31c57a-3611-4cac-950f-ba0fdc393f37,Grand Boulevard,RatherSafe,"3465,4610273337266"
68285,a4dc5d69-fe0b-4850-b1a3-647ba6684c8b,Lake View,RatherSafe,"11839,513557562528"
68317,bb97cf0e-77b3-436f-80a2-972338c13064,Calumet Heights,RatherSafe,"5139,772683611225"
68389,7d31c57a-3611-4cac-950f-ba0fdc393f37,Grand Boulevard,RatherSafe,"3586,1245226560764"
68391,7d31c57a-3611-4cac-950f-ba0fdc393f37,Grand Boulevard,RatherSafe,"3153,5547161667932"
68392,7d31c57a-3611-4cac-950f-ba0fdc393f37,Grand Boulevard,RatherSafe,"3024,5021281021627"
68395,293886be-8c24-42a5-a680-f3bd51c7b2af,Englewood,NotSafe,"9519,696130835619"
68422,dcf749be-5548-46fa-973f-e5c871ed2302,McKinley Park,RatherSafe,"3390,238751043537"
68424,354ca958-a45f-41f7-9e90-a43790d8642e,Portage Park,RatherSafe,"4391,563155477509"
68482,510e3b87-775e-4ef0-8869-e14b6b0f11e0,Hegewisch,RatherSafe,"10584,875871362665"
68518,b4d23e10-c9bd-4b2c-a920-e28673b42059,Avondale,RatherSafe,"1028,7650221090912"
68577,b165fe92-c847-4a49-85a7-ccfb280eb5c6,Forest Glen,RatherSafe,"5528,902837444653"
68578,12f3d94a-8c12-448d-9133-c94f2f5ce313,Englewood,NotSafe,"12981,2010693976"
68605,0fff3cd2-adcc-4c5d-ae35-ab87bd9fa785,Gage Park,NotSafe,"11817,209693692756"
68686,869f34a0-a5bd-400a-ba97-0133698818b3,West Ridge,RatherSafe,"7086,656972332692"
68688,69371f08-849b-4b07-b7f9-cd4a81b1c7f2,Ashburn,NotSafe,"1541,6211887323939"
68714,d97ec2c3-8563-45ab-b7af-1b70664a989a,Ashburn,NotSafe,"4628,368188073674"
68794,824167d9-35b8-49c7-8aea-ee6f69c20777,Oakland,RatherSafe,"9500,21498751177"
68795,c1ffc0bc-cbee-4b0c-a6ef-63ec261b51de,Lincoln Square,RatherSafe,"3493,1692367401347"
68834,8766bc92-fd96-4314-a288-4f693c41c34c,Dunning,RatherSafe,"7126,48331499763"
68835,20b998cb-0677-4881-a1a1-366f9fc3bb6c,Hyde Park,RatherSafe,"10119,739320668174"
68837,1febbb77-f9a1-4a11-8a33-b8822ded7d89,Bridgeport,RatherSafe,"10129,606056332557"
68882,dcf749be-5548-46fa-973f-e5c871ed2302,McKinley Park,RatherSafe,"1701,3781016463736"
68913,d71c86eb-0a18-48dd-95b6-8ca583f35830,Morgan Park,RatherSafe,"7529,96052978274"
68915,b6f95bc3-803c-4d05-a8fb-7d1ef0cb222f,Auburn Gresham,RatherSafe,"9816,693805062572"
68951,dcf749be-5548-46fa-973f-e5c871ed2302,McKinley Park,RatherSafe,"3540,385166479139"
68952,b105ac0e-e50f-41f1-a0f5-10baa847258d,Lake View,RatherSafe,"728,2286029271515"
68953,eeb6d86f-02a9-40a9-b510-1dc8a3ccc8b6,Austin,RatherSafe,"5728,679227273543"
68956,950691a9-7a7d-4163-8b98-52ac83a7abdf,Chatham,RatherSafe,"12664,040183288249"
69030,11b3a4ef-86c7-45f3-871f-09a58cb84548,South Chicago,RatherSafe,"11431,554171023019"
69033,f845c1e2-9e01-4bfe-8ef7-2935ac90d882,McKinley Park,RatherSafe,"12563,702803647786"
69068,dcf749be-5548-46fa-973f-e5c871ed2302,McKinley Park,RatherSafe,"3578,621917761248"
69070,2300035c-2792-4893-a27c-4593a5ee4ac3,Edison Park,NotSafe,"2781,2811126937872"
69072,89c4bd07-d0ab-458d-882d-7bf662957256,Portage Park,RatherSafe,"5623,671165645081"
69103,a2495d9d-e506-467d-be0f-b6322e4da789,West Ridge,RatherSafe,"3274,766104020685"
69105,a904ad80-d11d-48cd-bc57-91ef71cb0abb,South Chicago,RatherSafe,"812,0067390743877"
69107,a904ad80-d11d-48cd-bc57-91ef71cb0abb,South Chicago,RatherSafe,"3447,8896768394575"
69109,fd9df89a-ca48-4a2a-ae10-72dd5ada0f87,Near South Side,NotSafe,"6170,967897401835"
69146,a2495d9d-e506-467d-be0f-b6322e4da789,West Ridge,RatherSafe,"3428,9379882808867"
69148,a904ad80-d11d-48cd-bc57-91ef71cb0abb,South Chicago,RatherSafe,"1967,4518688214093"
69150,1d7c260f-da7a-42d1-b02d-a27057be0f0a,Englewood,NotSafe,"3328,307805752338"
69205,e7ba36a6-b3a0-43b4-b6c6-38c8f3e9d8a7,Near South Side,NotSafe,"5419,733699170664"
69206,a943064b-d794-4037-bccf-90ad52e254f6,Archer Heights,RatherSafe,"2746,6610909573465"
69238,2300035c-2792-4893-a27c-4593a5ee4ac3,Edison Park,NotSafe,"2574,393079151702"
69240,a19f5bb0-5b83-470f-aa36-138f15aa5f1c,Douglas,Safe,"6410,595027548687"
69276,567d8ab1-8704-46f8-9176-d9ae91e5fc89,O'Hare,RatherSafe,"9425,784425404585"
69278,5529f2b9-cd6a-4cdd-8d0f-9d10849eec64,West Ridge,RatherSafe,"9228,358246611806"
69280,727cd89e-c2ff-49e5-b01c-11880457079b,Beverly,Safe,"9126,847269623266"
69423,a904ad80-d11d-48cd-bc57-91ef71cb0abb,South Chicago,RatherSafe,"1681,049068068693"
69425,80162332-0ed5-4b80-9b8f-0c997723bb78,Ashburn,NotSafe,"2785,6487982479493"
69427,b20257b3-4248-465e-bf8f-258f87f946b9,Lincoln Park,RatherSafe,"7304,582711574593"
69430,27c2f335-5515-4ba4-873a-d1bea8084a1c,South Deering,RatherSafe,"12087,201747212272"
69432,e1fa8826-1fba-40b9-aa25-05cac17bfe69,Gage Park,NotSafe,"7108,137565414774"
69433,32d79cd4-3c44-4705-a507-784c81ee8658,Gage Park,NotSafe,"7913,102239388619"
69504,c29b9421-b63f-4b8b-8095-411040b45307,Edison Park,NotSafe,"6688,214323063469"
69506,029a3358-ebf7-4bad-8bd2-941d2782a2b2,Austin,RatherSafe,"7168,8083850192015"
69507,f0ba581c-7332-4022-9483-17e2ec7cd207,Morgan Park,RatherSafe,"5528,624162302054"
69510,8b6aa965-48c1-4d23-a326-8ab47e9561c3,South Shore,RatherSafe,"9569,255212663204"
69511,423afb34-b88f-498c-a261-39f56039c11a,Ashburn,NotSafe,"6410,641471530569"
69513,7b3998d0-83ac-4346-a957-fa8e0465f244,Jefferson Park,RatherSafe,"1879,729630226722"
69561,6055f261-99de-4086-8c2e-e548cac7b7ef,South Chicago,RatherSafe,"11842,580493912017"
69563,f76a6113-1b8c-4907-99d7-53d2f4f8f105,Burnside,RatherSafe,"11352,41282552548"
69594,80162332-0ed5-4b80-9b8f-0c997723bb78,Ashburn,NotSafe,"3421,3585910445554"
69597,b20fe24c-447c-4076-b481-762ac52bc969,Hegewisch,RatherSafe,"11061,57885815685"
69599,76b27244-f833-495e-bc30-941303769bdc,Bridgeport,RatherSafe,"1227,0896616617606"
69631,bacded1a-802b-43b7-9044-d7e37ef0991e,North Park,RatherSafe,"5693,233846118351"
69633,b55d55a7-27f5-45f2-a4ff-9ce07d10b285,McKinley Park,RatherSafe,"1775,2713883803085"
69660,1369f0ad-681a-42eb-ae38-dbf8be71aa21,Oakland,RatherSafe,"5246,216137648339"
69662,db711fdc-997a-4034-8e52-e652daa83d9f,Near South Side,NotSafe,"1767,1616279121683"
69696,2300035c-2792-4893-a27c-4593a5ee4ac3,Edison Park,NotSafe,"3393,58313676657"
69697,2672aee6-55ee-4b31-9bda-874292532206,Jefferson Park,RatherSafe,"4582,673101825568"
69699,6ab47393-9112-4bfd-955d-f8d0078e7f2e,Archer Heights,RatherSafe,"4614,886598776655"
69767,2300035c-2792-4893-a27c-4593a5ee4ac3,Edison Park,NotSafe,"3559,687171339413"
