"simulationTime[s]","districtName","districtSafetyLevel","patrolID","previousPatrolState","currentPatrolState","isNight"
18021,Nowa Huta,NotSafe,95087aa5-54c7-417f-9b04-df185da104f2,CALCULATING_PATH,PATROLLING,0
18022,Mistrzejowice,RatherSafe,bbf8c785-fe66-41fa-9344-e0a836b84b0c,CALCULATING_PATH,PATROLLING,0
18047,Czy¿yny,RatherSafe,95087aa5-54c7-417f-9b04-df185da104f2,PATROLLING,TRANSFER_TO_INTERVENTION,0
18048,Czy¿yny,RatherSafe,95087aa5-54c7-417f-9b04-df185da104f2,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
18049,Podgórze,Safe,fb69b374-1875-4215-b1bf-aa83809a09bf,CALCULATING_PATH,PATROLLING,0
18049,Czy¿yny,RatherSafe,2190f202-5d92-448e-b6aa-cefa6e8173d3,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
18074,Mistrzejowice,RatherSafe,cd57428c-38fd-4738-b584-8e6686ac8978,INTERVENTION,PATROLLING,0
18076,Stare Miasto,NotSafe,25f36c19-b359-4d40-81c4-1bc086aafedf,CALCULATING_PATH,PATROLLING,0
18076,Czy¿yny,RatherSafe,95087aa5-54c7-417f-9b04-df185da104f2,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
18076,Nowa Huta,NotSafe,9ab97c9d-f6cd-4ae1-8df7-a849f5f1ae85,INTERVENTION,PATROLLING,0
18112,Podgórze Duchackie,NotSafe,da03da70-3934-4801-b5d6-b5d1c12da186,FIRING,PATROLLING,0
18113,Podgórze Duchackie,NotSafe,08c063ea-9a24-4b1b-9f8c-681b24c323b1,FIRING,PATROLLING,0
