"simulationTime[s]","incidentID","districtName","districtSafetyLevel","distanceOfSummonedPatrol[m]"
23825,6a1db6ef-e06f-4f70-9264-74c4d0b3419e,Bronowice,NotSafe,"3219,208832830727"
23909,63148a34-8468-4142-a953-7f74e945ec88,Grzegórzki,RatherSafe,"880,7529327744918"
23990,c08089cb-2fa1-48b4-9cb6-b07bff146379,Krowodrza,RatherSafe,"1044,008563025844"
24048,ad64f69f-d4b5-44f6-a277-460b04ff3473,Dêbniki,NotSafe,"27,67527463014177"
24078,1c8666d2-38ff-483a-98cf-1b62a72d7706,Grzegórzki,RatherSafe,"555,2830536105132"
24079,1c8666d2-38ff-483a-98cf-1b62a72d7706,Grzegórzki,RatherSafe,"559,9006724516897"
24080,1c8666d2-38ff-483a-98cf-1b62a72d7706,Grzegórzki,RatherSafe,"2882,530500933435"
24111,1c8666d2-38ff-483a-98cf-1b62a72d7706,Grzegórzki,RatherSafe,"1671,6125476854465"
24248,c0babdc0-7a2e-409b-886f-06a31ad87204,Nowa Huta,NotSafe,"1497,3274665573563"
24278,b037c331-72e6-4cb6-9a4f-b25eba6d2b2d,Bronowice,NotSafe,"2694,837890188629"
24365,3d27db19-cb48-4a9e-8ec4-9cc8512e3430,£agiewniki-Borek Fa³êcki,RatherSafe,"933,070276985676"
24473,e2b7c946-c6d8-4971-86d9-6567509789aa,£agiewniki-Borek Fa³êcki,RatherSafe,"1108,3480678002666"
24605,baf075b2-ff9e-43f9-88c8-655bcf6680d6,Stare Miasto,NotSafe,"697,3872866724977"
24606,8ac8e906-4091-49e9-960b-e90a844a601b,Stare Miasto,NotSafe,"621,9214226441602"
24686,54be09ba-bd74-4b97-8519-9bf2e7f02854,Stare Miasto,NotSafe,"302,3575727856316"
24817,ae1a83f2-d92e-4015-8e9f-d2ea113eb156,Wzgórza Krzes³awickie,Safe,"3011,684310463399"
25034,c21760ce-2f1e-41aa-8035-dd0e547b9694,Bronowice,NotSafe,"4616,208593269114"
25139,a1a98f44-096b-472f-9e87-8e463ed38a70,Wzgórza Krzes³awickie,Safe,"2880,297605021657"
25217,89d1e3ef-97cb-4c17-ad6f-6fcc9b8f4501,Bronowice,NotSafe,"2471,8306063203395"
25218,89d1e3ef-97cb-4c17-ad6f-6fcc9b8f4501,Bronowice,NotSafe,"2705,5994622767375"
25220,89d1e3ef-97cb-4c17-ad6f-6fcc9b8f4501,Bronowice,NotSafe,"2998,0123281360507"
25331,d6d77284-0ef9-47c9-8ccd-d8b8d787b520,Podgórze Duchackie,NotSafe,"882,7049338272305"
25358,abeca64d-4752-4a17-be70-d78faa600851,Stare Miasto,NotSafe,"1536,1850949965951"
25465,89d1e3ef-97cb-4c17-ad6f-6fcc9b8f4501,Bronowice,NotSafe,"3495,30758705992"
25466,ddacae0e-c720-4fb8-b31a-d59db50ef942,Dêbniki,NotSafe,"1184,5904175757657"
